fixture_id,league_id,league_name,bookmaker_id,bookmaker,home_odds,draw_odds,away_odds,odds_1x,odds_x2,prob_1x,prob_x2
1379154,39,Premier League,16,Unibet,1.53,4.3,6.0,1.1285,2.5049,88.61,39.92
1379154,39,Premier League,3,Betfair,1.55,4.33,6.0,1.1414,2.515,87.61,39.76
1379154,39,Premier League,13,188Bet,1.57,4.3,5.8,1.1501,2.4693,86.95,40.5
1379154,39,Premier League,4,Pinnacle,1.57,4.37,5.79,1.155,2.4904,86.58,40.15
1379154,39,Premier League,5,SBO,1.54,4.11,5.51,1.1202,2.3541,89.27,42.48
1379154,39,Premier League,11,1xBet,1.62,4.37,5.94,1.1819,2.5177,84.61,39.72
1379154,39,Premier League,32,Betano,1.6,4.35,5.8,1.1697,2.4857,85.49,40.23
1379154,39,Premier League,34,Superbet,1.59,4.2,5.7,1.1534,2.4182,86.7,41.35
1379157,39,Premier League,1,10Bet,7.1,4.7,1.41,2.828,1.0846,35.36,92.2
1379157,39,Premier League,7,William Hill,7.0,4.5,1.4,2.7391,1.0678,36.51,93.65
1379157,39,Premier League,8,Bet365,6.5,5.0,1.42,2.8261,1.1059,35.38,90.42
1379157,39,Premier League,2,Marathonbet,7.7,4.8,1.44,2.9568,1.1077,33.82,90.28
1379157,39,Premier League,16,Unibet,7.5,4.9,1.4,2.9637,1.0889,33.74,91.84
1379157,39,Premier League,3,Betfair,8.0,4.75,1.4,2.9804,1.0813,33.55,92.48
1379157,39,Premier League,13,188Bet,7.9,4.7,1.42,2.9468,1.0905,33.94,91.7
1379157,39,Premier League,4,Pinnacle,8.07,5.0,1.41,3.0872,1.0998,32.39,90.93
1379157,39,Premier League,5,SBO,7.24,4.59,1.39,2.8091,1.0669,35.6,93.73
1379157,39,Premier League,11,1xBet,7.9,4.97,1.45,3.0507,1.1225,32.78,89.09
1379157,39,Premier League,32,Betano,7.2,4.9,1.47,2.9157,1.1308,34.3,88.43
1379157,39,Premier League,34,Superbet,7.4,4.75,1.43,2.893,1.0991,34.57,90.98
1386272,42,League Two,1,10Bet,1.58,4.1,5.1,1.1405,2.2728,87.68,44.0
1386272,42,League Two,7,William Hill,1.62,4.0,4.8,1.153,2.1818,86.73,45.83
1386272,42,League Two,8,Bet365,1.62,4.0,4.75,1.153,2.1714,86.73,46.05
1386272,42,League Two,2,Marathonbet,1.59,3.98,5.05,1.1361,2.2258,88.02,44.93
1386272,42,League Two,16,Unibet,1.58,3.8,5.1,1.116,2.1775,89.61,45.92
1386272,42,League Two,3,Betfair,1.62,4.0,5.0,1.153,2.2222,86.73,45.0
1386272,42,League Two,13,188Bet,1.57,3.9,4.4,1.1194,2.0675,89.33,48.37
1386272,42,League Two,4,Pinnacle,1.63,4.19,5.01,1.1735,2.2817,85.22,43.83
1386272,42,League Two,5,SBO,1.57,3.71,4.55,1.1032,2.0436,90.65,48.93
1386272,42,League Two,11,1xBet,1.61,3.98,5.0,1.1463,2.216,87.24,45.13
1386272,42,League Two,32,Betano,1.62,4.0,4.9,1.153,2.2022,86.73,45.41
1386272,42,League Two,34,Superbet,1.63,4.0,4.85,1.1581,2.1921,86.35,45.62
1386273,42,League Two,1,10Bet,3.3,3.15,2.22,1.6116,1.3022,62.05,76.79
1386273,42,League Two,7,William Hill,3.1,3.2,2.2,1.5746,1.3037,63.51,76.7
1386273,42,League Two,8,Bet365,3.25,3.2,2.25,1.6124,1.3211,62.02,75.69
1386273,42,League Two,2,Marathonbet,3.18,3.2,2.21,1.595,1.3072,62.7,76.5
1386273,42,League Two,16,Unibet,3.25,3.1,2.18,1.5866,1.2799,63.03,78.13
1386273,42,League Two,3,Betfair,3.3,3.3,2.2,1.65,1.32,60.61,75.76
1386273,42,League Two,13,188Bet,3.05,3.3,2.04,1.585,1.2607,63.09,79.32
1386273,42,League Two,4,Pinnacle,3.27,3.38,2.24,1.662,1.3472,60.17,74.23
1386273,42,League Two,5,SBO,3.06,3.1,2.08,1.5399,1.2448,64.94,80.33
1386273,42,League Two,11,1xBet,3.2,3.2,2.23,1.6,1.3142,62.5,76.09
1386273,42,League Two,32,Betano,3.2,3.15,2.27,1.5874,1.3193,63.0,75.8
1386273,42,League Two,34,Superbet,3.2,3.25,2.22,1.6124,1.319,62.02,75.82
1386274,42,League Two,1,10Bet,2.16,2.96,3.7,1.2488,1.6444,80.08,60.81
1386274,42,League Two,7,William Hill,2.2,3.0,3.3,1.2692,1.5714,78.79,63.64
1386274,42,League Two,8,Bet365,2.25,3.0,3.5,1.2857,1.6154,77.78,61.9
1386274,42,League Two,2,Marathonbet,2.19,2.98,3.48,1.2623,1.6053,79.22,62.29
1386274,42,League Two,16,Unibet,2.23,2.9,3.35,1.2606,1.5544,79.33,64.33
1386274,42,League Two,3,Betfair,2.2,3.1,3.6,1.2868,1.6657,77.71,60.03
1386274,42,League Two,13,188Bet,2.08,3.05,3.2,1.2366,1.5616,80.87,64.04
1386274,42,League Two,4,Pinnacle,2.26,3.04,3.62,1.2963,1.6524,77.14,60.52
1386274,42,League Two,5,SBO,2.23,2.8,3.09,1.2414,1.4689,80.55,68.08
1386274,42,League Two,11,1xBet,2.21,2.98,3.5,1.2689,1.6096,78.81,62.13
1386274,42,League Two,32,Betano,2.25,3.05,3.4,1.2948,1.6078,77.23,62.2
1386274,42,League Two,34,Superbet,2.22,2.95,3.55,1.2667,1.6112,78.95,62.07
1386275,42,League Two,1,10Bet,2.65,3.15,2.65,1.4392,1.4392,69.48,69.48
1386275,42,League Two,7,William Hill,2.62,3.0,2.62,1.3986,1.3986,71.5,71.5
1386275,42,League Two,8,Bet365,2.7,3.25,2.55,1.4748,1.4289,67.81,69.98
1386275,42,League Two,2,Marathonbet,2.62,3.18,2.61,1.4365,1.4335,69.61,69.76
1386275,42,League Two,16,Unibet,2.55,3.2,2.63,1.4191,1.4436,70.47,69.27
1386275,42,League Two,3,Betfair,2.7,3.2,2.63,1.4644,1.4436,68.29,69.27
1386275,42,League Two,13,188Bet,2.4,3.2,2.55,1.3714,1.4191,72.92,70.47
1386275,42,League Two,4,Pinnacle,2.72,3.27,2.67,1.4849,1.4698,67.34,68.04
1386275,42,League Two,5,SBO,2.53,3.02,2.48,1.3767,1.3617,72.64,73.44
1386275,42,League Two,11,1xBet,2.62,3.18,2.61,1.4365,1.4335,69.61,69.76
1386275,42,League Two,32,Betano,2.65,3.25,2.6,1.4597,1.4444,68.51,69.23
1386275,42,League Two,34,Superbet,2.7,3.15,2.62,1.4538,1.4303,68.79,69.92
1386276,42,League Two,1,10Bet,1.81,3.6,4.2,1.2044,1.9385,83.03,51.59
1386276,42,League Two,7,William Hill,1.85,3.4,4.0,1.1981,1.8378,83.47,54.41
1386276,42,League Two,8,Bet365,1.85,3.5,4.0,1.2103,1.8667,82.62,53.57
1386276,42,League Two,2,Marathonbet,1.79,3.54,4.2,1.1889,1.9209,84.11,52.06
1386276,42,League Two,16,Unibet,1.76,3.55,4.2,1.1766,1.9239,84.99,51.98
1386276,42,League Two,3,Betfair,1.8,3.7,4.33,1.2109,1.9951,82.58,50.12
1386276,42,League Two,13,188Bet,1.76,3.5,3.75,1.1711,1.8103,85.39,55.24
1386276,42,League Two,4,Pinnacle,1.9,3.66,3.97,1.2507,1.9044,79.96,52.51
1386276,42,League Two,5,SBO,1.87,3.23,3.52,1.1843,1.6844,84.44,59.37
1386276,42,League Two,11,1xBet,1.8,3.55,4.24,1.1944,1.9322,83.72,51.75
1386276,42,League Two,32,Betano,1.9,3.6,3.8,1.2436,1.8486,80.41,54.09
1386276,42,League Two,34,Superbet,1.9,3.55,3.85,1.2376,1.847,80.8,54.14
1386277,42,League Two,1,10Bet,2.6,3.3,2.6,1.4542,1.4542,68.77,68.77
1386277,42,League Two,7,William Hill,2.5,3.3,2.62,1.4224,1.4605,70.3,68.47
1386277,42,League Two,8,Bet365,2.62,3.25,2.6,1.4506,1.4444,68.94,69.23
1386277,42,League Two,2,Marathonbet,2.58,3.35,2.54,1.4575,1.4447,68.61,69.22
1386277,42,League Two,16,Unibet,2.55,3.3,2.5,1.4385,1.4224,69.52,70.3
1386277,42,League Two,3,Betfair,2.63,3.4,2.63,1.4829,1.4829,67.44,67.44
1386277,42,League Two,13,188Bet,2.46,3.4,2.38,1.4273,1.4,70.06,71.43
1386277,42,League Two,4,Pinnacle,2.62,3.51,2.63,1.5002,1.5035,66.66,66.51
1386277,42,League Two,5,SBO,2.47,3.11,2.47,1.3766,1.3766,72.64,72.64
1386277,42,League Two,11,1xBet,2.58,3.35,2.54,1.4575,1.4447,68.61,69.22
1386277,42,League Two,32,Betano,2.6,3.4,2.57,1.4733,1.4637,67.87,68.32
1386277,42,League Two,34,Superbet,2.6,3.35,2.6,1.4639,1.4639,68.31,68.31
1378035,135,Serie A,1,10Bet,5.9,4.0,1.55,2.3838,1.1171,41.95,89.52
1378035,135,Serie A,7,William Hill,5.5,3.9,1.55,2.2819,1.1092,43.82,90.16
1378035,135,Serie A,8,Bet365,6.0,4.2,1.53,2.4706,1.1215,40.48,89.17
1378035,135,Serie A,2,Marathonbet,6.35,4.2,1.57,2.528,1.1428,39.56,87.5
1378035,135,Serie A,16,Unibet,6.4,4.1,1.5,2.499,1.0982,40.02,91.06
1378035,135,Serie A,3,Betfair,6.5,4.2,1.53,2.5514,1.1215,39.19,89.17
1378035,135,Serie A,13,188Bet,6.3,4.2,1.55,2.52,1.1322,39.68,88.32
1378035,135,Serie A,4,Pinnacle,6.01,4.31,1.56,2.51,1.1454,39.84,87.31
1378035,135,Serie A,5,SBO,5.51,3.71,1.48,2.2171,1.058,45.1,94.52
1378035,135,Serie A,11,1xBet,6.45,4.27,1.6,2.5692,1.1639,38.92,85.92
1378035,135,Serie A,32,Betano,6.4,4.2,1.52,2.5358,1.1161,39.44,89.6
1378035,135,Serie A,34,Superbet,5.9,4.15,1.58,2.4363,1.1443,41.05,87.39
1385272,408,Premiership,1,10Bet,2.35,3.1,2.9,1.3367,1.4983,74.81,66.74
1385272,408,Premiership,7,William Hill,2.4,3.0,2.9,1.3333,1.4746,75.0,67.82
1385272,408,Premiership,8,Bet365,2.3,3.1,3.0,1.3204,1.5246,75.73,65.59
1385272,408,Premiership,2,Marathonbet,2.34,3.02,2.84,1.3184,1.4636,75.85,68.32
1385272,408,Premiership,16,Unibet,2.33,2.95,2.9,1.3018,1.4624,76.82,68.38
1385272,408,Premiership,3,Betfair,2.3,3.0,3.0,1.3019,1.5,76.81,66.67
1385272,408,Premiership,13,188Bet,2.24,3.1,2.62,1.3004,1.4199,76.9,70.43
1385272,408,Premiership,4,Pinnacle,2.45,3.16,2.94,1.38,1.523,72.46,65.66
1385272,408,Premiership,11,1xBet,2.36,3.02,2.9,1.3248,1.4794,75.48,67.59
1385272,408,Premiership,32,Betano,2.37,3.1,3.0,1.3431,1.5246,74.45,65.59
1385272,408,Premiership,34,Superbet,2.45,3.05,2.92,1.3586,1.4918,73.61,67.03
1387850,61,Ligue 1,1,10Bet,2.72,3.3,2.56,1.491,1.4416,67.07,69.37
1387850,61,Ligue 1,7,William Hill,2.75,3.2,2.45,1.479,1.3876,67.61,72.07
1387850,61,Ligue 1,8,Bet365,2.75,3.3,2.55,1.5,1.4385,66.67,69.52
1387850,61,Ligue 1,2,Marathonbet,2.85,3.38,2.6,1.5462,1.4696,64.67,68.05
1387850,61,Ligue 1,16,Unibet,2.85,3.4,2.38,1.5504,1.4,64.5,71.43
1387850,61,Ligue 1,3,Betfair,2.8,3.3,2.6,1.5148,1.4542,66.02,68.77
1387850,61,Ligue 1,13,188Bet,2.75,3.35,2.57,1.5102,1.4543,66.22,68.76
1387850,61,Ligue 1,4,Pinnacle,2.81,3.4,2.61,1.5385,1.4765,65.0,67.73
1387850,61,Ligue 1,5,SBO,2.57,3.08,2.39,1.401,1.3457,71.38,74.31
1387850,61,Ligue 1,11,1xBet,2.9,3.43,2.64,1.5714,1.4918,63.64,67.03
1387850,61,Ligue 1,32,Betano,2.75,3.3,2.6,1.5,1.4542,66.67,68.77
1387850,61,Ligue 1,34,Superbet,2.8,3.35,2.6,1.5252,1.4639,65.57,68.31
1387850,61,Ligue 1,21,888Sport,2.75,3.2,2.45,1.479,1.3876,67.61,72.07
1389897,382,Liga Leumit,1,10Bet,1.8,3.25,4.1,1.1584,1.8129,86.33,55.16
1389897,382,Liga Leumit,8,Bet365,1.83,3.4,3.7,1.1897,1.7718,84.05,56.44
1389897,382,Liga Leumit,2,Marathonbet,1.77,3.42,3.92,1.1664,1.8265,85.73,54.75
1389897,382,Liga Leumit,3,Betfair,1.8,3.3,4.0,1.1647,1.8082,85.86,55.3
1389897,382,Liga Leumit,13,188Bet,1.82,3.25,3.4,1.1667,1.6617,85.71,60.18
1389897,382,Liga Leumit,11,1xBet,1.79,3.44,3.96,1.1774,1.8409,84.93,54.32
1389897,382,Liga Leumit,32,Betano,1.83,3.5,3.9,1.2017,1.8446,83.22,54.21
1389897,382,Liga Leumit,34,Superbet,1.87,3.5,3.75,1.2188,1.8103,82.05,55.24
1389900,382,Liga Leumit,1,10Bet,1.6,3.55,5.2,1.1029,2.1097,90.67,47.4
1389900,382,Liga Leumit,8,Bet365,1.6,3.4,5.0,1.088,2.0238,91.91,49.41
1389900,382,Liga Leumit,2,Marathonbet,1.56,3.54,5.3,1.0828,2.1224,92.35,47.12
1389900,382,Liga Leumit,16,Unibet,1.58,3.5,5.1,1.0886,2.0756,91.86,48.18
1389900,382,Liga Leumit,3,Betfair,1.57,3.6,5.0,1.0932,2.093,91.47,47.78
1389900,382,Liga Leumit,13,188Bet,1.55,3.6,4.4,1.0835,1.98,92.29,50.51
1389900,382,Liga Leumit,11,1xBet,1.58,3.54,5.39,1.0924,2.1367,91.54,46.8
1389900,382,Liga Leumit,32,Betano,1.62,3.6,5.1,1.1172,2.1103,89.51,47.39
1389900,382,Liga Leumit,34,Superbet,1.62,3.7,4.9,1.1267,2.1081,88.75,47.44
1389902,382,Liga Leumit,1,10Bet,2.3,3.1,2.95,1.3204,1.5116,75.73,66.16
1389902,382,Liga Leumit,8,Bet365,2.25,2.9,3.0,1.267,1.4746,78.93,67.82
1389902,382,Liga Leumit,2,Marathonbet,2.27,2.94,3.02,1.281,1.4897,78.06,67.13
1389902,382,Liga Leumit,3,Betfair,2.2,3.0,3.0,1.2692,1.5,78.79,66.67
1389902,382,Liga Leumit,13,188Bet,2.16,3.15,2.71,1.2814,1.4567,78.04,68.65
1389902,382,Liga Leumit,11,1xBet,2.29,2.94,3.08,1.2873,1.5042,77.68,66.48
1389902,382,Liga Leumit,32,Betano,2.3,2.95,3.15,1.2924,1.5234,77.38,65.64
1389902,382,Liga Leumit,34,Superbet,2.3,3.2,2.95,1.3382,1.535,74.73,65.15
1389903,382,Liga Leumit,1,10Bet,1.8,3.65,3.65,1.2055,1.825,82.95,54.79
1389903,382,Liga Leumit,8,Bet365,1.83,3.7,3.3,1.2244,1.7443,81.67,57.33
1389903,382,Liga Leumit,2,Marathonbet,1.78,3.68,3.58,1.1997,1.8147,83.35,55.11
1389903,382,Liga Leumit,3,Betfair,1.8,3.75,3.6,1.2162,1.8367,82.22,54.45
1389903,382,Liga Leumit,13,188Bet,1.88,3.6,2.94,1.235,1.6183,80.97,61.79
1389903,382,Liga Leumit,11,1xBet,1.8,3.68,3.64,1.2088,1.8299,82.73,54.65
1389903,382,Liga Leumit,32,Betano,1.85,3.85,3.45,1.2496,1.8195,80.03,54.96
1389903,382,Liga Leumit,34,Superbet,1.9,3.75,3.35,1.2611,1.7694,79.3,56.52
1389904,382,Liga Leumit,8,Bet365,4.1,3.5,1.73,1.8882,1.1577,52.96,86.38
1389904,382,Liga Leumit,2,Marathonbet,4.2,3.5,1.7,1.9091,1.1442,52.38,87.4
1389904,382,Liga Leumit,16,Unibet,3.95,3.5,1.75,1.8557,1.1667,53.89,85.71
1389904,382,Liga Leumit,3,Betfair,4.2,3.6,1.7,1.9385,1.1547,51.59,86.6
1389904,382,Liga Leumit,13,188Bet,3.6,3.5,1.7,1.7746,1.1442,56.35,87.4
1389904,382,Liga Leumit,11,1xBet,4.23,3.48,1.73,1.9093,1.1555,52.38,86.54
1389904,382,Liga Leumit,32,Betano,4.05,3.55,1.78,1.8918,1.1856,52.86,84.35
1389904,382,Liga Leumit,34,Superbet,3.85,3.6,1.8,1.8604,1.2,53.75,83.33
1390995,140,La Liga,1,10Bet,2.16,2.85,4.1,1.2287,1.6813,81.39,59.48
1390995,140,La Liga,7,William Hill,2.1,2.8,4.0,1.2,1.6471,83.33,60.71
1390995,140,La Liga,8,Bet365,2.1,2.9,4.33,1.218,1.7368,82.1,57.58
1390995,140,La Liga,2,Marathonbet,2.18,2.99,4.2,1.2608,1.7466,79.31,57.25
1390995,140,La Liga,16,Unibet,2.12,2.9,4.0,1.2247,1.6812,81.65,59.48
1390995,140,La Liga,3,Betfair,2.15,2.88,4.2,1.231,1.7085,81.23,58.53
1390995,140,La Liga,13,188Bet,2.13,2.9,4.4,1.228,1.7479,81.43,57.21
1390995,140,La Liga,4,Pinnacle,2.15,2.98,4.29,1.2489,1.7585,80.07,56.87
1390995,140,La Liga,5,SBO,2.09,2.7,3.52,1.1781,1.528,84.88,65.45
1390995,140,La Liga,11,1xBet,2.21,3.04,4.26,1.2797,1.774,78.14,56.37
1390995,140,La Liga,32,Betano,2.12,2.95,4.15,1.2335,1.7243,81.07,57.99
1390995,140,La Liga,34,Superbet,2.12,3.0,4.2,1.2422,1.75,80.5,57.14
1390995,140,La Liga,21,888Sport,2.1,2.8,4.0,1.2,1.6471,83.33,60.71
1391982,141,Segunda División,1,10Bet,1.61,3.55,6.0,1.1077,2.2304,90.28,44.84
1391982,141,Segunda División,7,William Hill,1.65,3.5,5.5,1.1214,2.1389,89.17,46.75
1391982,141,Segunda División,8,Bet365,1.65,3.5,6.0,1.1214,2.2105,89.17,45.24
1391982,141,Segunda División,2,Marathonbet,1.63,3.54,5.7,1.1161,2.1838,89.6,45.79
1391982,141,Segunda División,16,Unibet,1.55,3.7,5.8,1.0924,2.2589,91.54,44.27
1391982,141,Segunda División,3,Betfair,1.6,3.5,5.5,1.098,2.1389,91.07,46.75
1391982,141,Segunda División,13,188Bet,1.65,3.4,5.5,1.1109,2.1011,90.02,47.59
1391982,141,Segunda División,4,Pinnacle,1.66,3.62,5.7,1.1381,2.2139,87.87,45.17
1391982,141,Segunda División,5,SBO,1.57,3.42,5.03,1.076,2.0358,92.94,49.12
1391982,141,Segunda División,11,1xBet,1.68,3.64,5.86,1.1495,2.2453,86.99,44.54
1391982,141,Segunda División,32,Betano,1.67,3.55,5.8,1.1357,2.2021,88.05,45.41
1391982,141,Segunda División,34,Superbet,1.67,3.6,5.7,1.1408,2.2065,87.66,45.32
