Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
Leicester City vs Oxford United,2026-01-24 10:00:00,1X,1.2495,1.1958,,,,,0.00043050826867154423,35,0.018138570162795565,0.014590310514885787,betfair_ex_uk,35,0.0537,2.19,0.44,Championship,Doble Chance,13.1136,betfair_ex_uk:1.2495; betfair_ex_eu:1.2495; betfair_ex_au:1.2495; smarkets:1.2436; pinnacle:1.2212; leovegas_se:1.2211; bovada:1.2124; codere_it:1.2103; coral:1.2103; betmgm:1.2103; nordicbet:1.2085; betsson:1.2085; draftkings:1.2075; ladbrokes_uk:1.2017; unibet_uk:1.2; unibet_nl:1.1918; unibet:1.1918; unibet_se:1.1918; grosvenor:1.1918; casumo:1.1918; betway:1.1897; marathonbet:1.1872; williamhill:1.1854; tabtouch:1.1835; leovegas:1.1835; fanduel:1.1769; tab:1.1769; winamax_de:1.1742; sport888:1.1708; virginbet:1.1689; paddypower:1.1647; skybet:1.1647; tipico_de:1.1553; winamax_fr:1.1538; betclic_fr:1.153
Leicester City vs Oxford United,2026-01-24 10:00:00,X2,2.0918,1.9335,,,,,0.00021763989861513914,35,0.01735570075356388,0.012587102456739696,betfair_ex_uk,35,0.1583,3.46,0.44,Championship,Doble Chance,13.1136,betfair_ex_uk:2.0918; betfair_ex_eu:2.0918; betfair_ex_au:2.0918; smarkets:2.0753; pinnacle:2.0016; draftkings:1.9845; fanduel:1.9728; leovegas_se:1.9528; codere_it:1.9494; nordicbet:1.9395; betsson:1.9395; tipico_de:1.9367; tab:1.9367; ladbrokes_uk:1.9355; coral:1.9355; betmgm:1.9355; unibet_uk:1.9338; winamax_de:1.9142; paddypower:1.9038; skybet:1.9038; marathonbet:1.9021; unibet_nl:1.9019; unibet:1.9019; unibet_se:1.9019; grosvenor:1.9019; casumo:1.9019; tabtouch:1.8925; leovegas:1.8925; williamhill:1.8857; betclic_fr:1.8827; betway:1.8789; virginbet:1.8765; sport888:1.8693; winamax_fr:1.8636; bovada:1.7913
Birmingham City vs Stoke City,2026-01-24 10:00:00,1X,1.2366,1.185,,,,,0.0005368414716302975,35,0.01990398348193984,0.017285919099446486,betfair_ex_eu,35,0.0516,2.38,0.47,Championship,Doble Chance,12.4255,betfair_ex_eu:1.2366; betfair_ex_uk:1.2366; betfair_ex_au:1.2366; smarkets:1.2366; draftkings:1.2175; coral:1.2162; bovada:1.2162; pinnacle:1.2137; codere_it:1.2109; winamax_de:1.2071; betmgm:1.2024; betsson:1.1945; nordicbet:1.1945; ladbrokes_uk:1.1932; unibet_uk:1.1911; marathonbet:1.1829; winamax_fr:1.1783; sport888:1.1776; williamhill:1.1776; betway:1.1776; leovegas_se:1.1742; tab:1.1648; casumo:1.164; unibet_nl:1.164; unibet_se:1.164; grosvenor:1.164; unibet:1.164; fanduel:1.1601; tabtouch:1.1553; paddypower:1.1547; skybet:1.1547; betclic_fr:1.1541; tipico_de:1.1507; leovegas:1.1495; virginbet:1.1408
Birmingham City vs Stoke City,2026-01-24 10:00:00,X2,2.2418,2.0335,,,,,0.00036188300714766654,35,0.022370049837860197,0.016572155382611285,betfair_ex_eu,35,0.2083,4.69,0.47,Championship,Doble Chance,12.4255,betfair_ex_eu:2.2418; betfair_ex_uk:2.2418; betfair_ex_au:2.2418; smarkets:2.2418; pinnacle:2.1492; betsson:2.1198; nordicbet:2.1198; draftkings:2.0893; fanduel:2.0702; tipico_de:2.0506; leovegas_se:2.0414; marathonbet:2.0321; codere_it:2.0305; tab:2.0305; coral:2.0096; ladbrokes_uk:2.0096; betmgm:2.0096; casumo:2.0072; unibet_nl:2.0072; tabtouch:2.0072; unibet_se:2.0072; grosvenor:2.0072; unibet:2.0072; paddypower:2.0; skybet:2.0; unibet_uk:1.98; leovegas:1.973; williamhill:1.9657; betway:1.9657; virginbet:1.9645; betclic_fr:1.9446; sport888:1.9385; winamax_de:1.9355; winamax_fr:1.8854; bovada:1.847
Reading vs Barnsley,2026-01-24 10:00:00,1X,1.4328,1.3571,,,,,0.00028433019749359815,33,0.017585973133225505,0.012527141913108986,betfair_ex_eu,33,0.0757,2.43,0.56,League 1,Doble Chance,11.3214,betfair_ex_eu:1.4328; betfair_ex_au:1.4328; betfair_ex_uk:1.4328; smarkets:1.4179; pinnacle:1.3833; leovegas:1.38; coral:1.3797; draftkings:1.3655; betmgm:1.3655; ladbrokes_uk:1.3655; skybet:1.3598; unibet:1.354; leovegas_se:1.354; grosvenor:1.354; casumo:1.354; unibet_se:1.354; unibet_nl:1.354; tabtouch:1.354; unibet_uk:1.3509; paddypower:1.3509; betvictor:1.3509; betsson:1.3506; nordicbet:1.3506; marathonbet:1.3411; betway:1.3357; pointsbetau:1.3357; tipico_de:1.3319; virginbet:1.3279; sport888:1.3171; williamhill:1.3171; tab:1.3171; codere_it:1.3134; bovada:1.2982
Reading vs Barnsley,2026-01-24 10:00:00,X2,1.7518,1.6237,,,,,0.00032512138422516204,33,0.020719671330453507,0.01642150833464237,betfair_ex_eu,33,0.1281,3.47,0.56,League 1,Doble Chance,11.3214,betfair_ex_eu:1.7518; betfair_ex_au:1.7518; betfair_ex_uk:1.7518; smarkets:1.7266; pinnacle:1.698; skybet:1.6567; coral:1.6567; draftkings:1.6511; betvictor:1.6439; betsson:1.6405; nordicbet:1.6405; ladbrokes_uk:1.6364; unibet_uk:1.6298; marathonbet:1.6239; bovada:1.6215; betmgm:1.6214; paddypower:1.6154; tipico_de:1.6008; pointsbetau:1.5938; sport888:1.5938; williamhill:1.5938; leovegas:1.5902; unibet:1.5795; grosvenor:1.5795; casumo:1.5795; unibet_se:1.5795; unibet_nl:1.5795; tabtouch:1.5795; codere_it:1.5795; leovegas_se:1.5651; betway:1.5651; tab:1.5651; virginbet:1.5399
Fatih Karagümrük vs Galatasaray,2026-01-24 12:00:00,1X,4.5773,3.8301,,,,,0.0005906633361953973,30,0.024924965223011054,0.021222429249236098,betfair_ex_uk,30,0.7472,10.15,0.59,Super League,Doble Chance,11.1864,betfair_ex_uk:4.5773; betfair_ex_au:4.5773; betfair_ex_eu:4.5773; smarkets:4.4263; pinnacle:4.3752; betsson:4.3724; nordicbet:4.3724; tipico_de:4.1272; marathonbet:3.9776; fanduel:3.8594; codere_it:3.8272; paddypower:3.6774; sport888:3.6774; winamax_de:3.6774; leovegas:3.6522; pointsbetau:3.6508; unibet:3.6094; leovegas_se:3.6094; casumo:3.6094; grosvenor:3.6094; tabtouch:3.6094; unibet_se:3.6094; virginbet:3.6094; ladbrokes_uk:3.6; coral:3.6; skybet:3.5172; betway:3.4298; betclic_fr:3.4146; winamax_fr:3.3759; bovada:3.2941
Fatih Karagümrük vs Galatasaray,2026-01-24 12:00:00,X2,1.084,1.0355,,,,,0.0021849930451114507,26,0.02108392450824552,0.017576833107358247,betfair_ex_uk,26,0.0485,2.23,0.59,Super League,Doble Chance,11.1864,betfair_ex_uk:1.084; betfair_ex_au:1.084; betfair_ex_eu:1.084; smarkets:1.0723; ladbrokes_uk:1.0549; coral:1.0549; pinnacle:1.0526; bovada:1.0419; codere_it:1.0403; leovegas:1.0352; tipico_de:1.0344; marathonbet:1.0272; betway:1.0268; pointsbetau:1.0268; unibet:1.0185; leovegas_se:1.0185; casumo:1.0185; grosvenor:1.0185; tabtouch:1.0185; unibet_se:1.0185; virginbet:1.0185; betsson:1.0171; nordicbet:1.0171; sport888:1.0139; winamax_de:1.0139; fanduel:1.013
Port Vale vs Exeter City,2026-01-24 10:00:00,X2,1.6101,1.5135,,,,,0.00025614185583727826,33,0.017900724476777388,0.013596528489972016,betfair_ex_eu,33,0.0966,2.76,0.57,League 1,Doble Chance,11.0175,betfair_ex_eu:1.6101; betfair_ex_au:1.6101; betfair_ex_uk:1.6101; smarkets:1.585; leovegas:1.5484; draftkings:1.5293; betsson:1.5269; nordicbet:1.5269; unibet:1.5234; unibet_se:1.5234; unibet_nl:1.5234; casumo:1.5234; tabtouch:1.5234; grosvenor:1.5234; bovada:1.5213; marathonbet:1.5206; pinnacle:1.5172; leovegas_se:1.5116; unibet_uk:1.5041; coral:1.5; ladbrokes_uk:1.5; betway:1.4933; tab:1.4933; virginbet:1.4866; skybet:1.485; betvictor:1.479; betmgm:1.4748; pointsbetau:1.4712; sport888:1.4712; williamhill:1.4712; codere_it:1.4573; tipico_de:1.4573; paddypower:1.4431
Manchester City vs Wolverhampton Wanderers,2026-01-24 10:00:00,1X,1.0951,1.0614,,,,,0.0011971721924536245,38,0.017865369740559224,0.01422804332898664,betfair_ex_eu,38,0.0337,1.89,0.41,EPL,Doble Chance,10.8049,betfair_ex_eu:1.0951; betfair_ex_uk:1.0951; betfair_ex_au:1.0951; marathonbet:1.0903; smarkets:1.0887; pinnacle:1.0815; unibet_se:1.0805; ladbrokes_uk:1.0802; coral:1.0802; betmgm:1.0802; unibet_nl:1.0736; unibet_uk:1.071; codere_it:1.0682; mybookieag:1.0682; betsson:1.0653; nordicbet:1.0653; leovegas:1.0648; leovegas_se:1.0648; fanduel:1.0617; betway:1.0603; draftkings:1.0603; winamax_de:1.0549; tabtouch:1.0549; grosvenor:1.0549; unibet:1.0549; casumo:1.0549; tipico_de:1.0541; pointsbetau:1.0536; betvictor:1.0515; tab:1.0515; winamax_fr:1.0486; betclic_fr:1.0413; skybet:1.0345; bovada:1.0296; williamhill:1.0284; virginbet:1.0284; sport888:1.0268; paddypower:1.0185
Milton Keynes Dons vs Shrewsbury Town,2026-01-24 10:00:00,1X,1.1256,1.08,,,,,0.000781482830771524,32,0.01761480337359831,0.014396420776381418,betfair_ex_eu,32,0.0456,1.93,0.75,League 2,Doble Chance,8.5333,betfair_ex_eu:1.1256; betfair_ex_uk:1.1256; betfair_ex_au:1.1256; smarkets:1.1083; coral:1.103; ladbrokes_uk:1.103; bovada:1.1; betmgm:1.0944; unibet_uk:1.0875; pinnacle:1.0873; draftkings:1.0849; betsson:1.0822; nordicbet:1.0822; skybet:1.0813; unibet:1.0766; casumo:1.0712; tabtouch:1.0712; leovegas:1.0712; grosvenor:1.0712; unibet_nl:1.0712; unibet_se:1.0712; paddypower:1.0678; marathonbet:1.0675; betway:1.0668; leovegas_se:1.0657; betvictor:1.0621; virginbet:1.0588; sport888:1.0588; williamhill:1.0588; tipico_de:1.0561; pointsbetau:1.0534; codere_it:1.0492
Milton Keynes Dons vs Shrewsbury Town,2026-01-24 10:00:00,X2,3.0137,2.6457,,,,,0.0004999515802610961,32,0.02546048655589096,0.021293476061250705,betfair_ex_eu,32,0.368,6.94,0.75,League 2,Doble Chance,8.5333,betfair_ex_eu:3.0137; betfair_ex_uk:3.0137; betfair_ex_au:3.0137; smarkets:2.9469; skybet:2.9082; betvictor:2.8387; paddypower:2.8125; pinnacle:2.8081; betsson:2.7053; nordicbet:2.7053; draftkings:2.7018; unibet_uk:2.6828; marathonbet:2.6637; tipico_de:2.6637; coral:2.5988; ladbrokes_uk:2.5988; betway:2.5514; betmgm:2.5514; pointsbetau:2.5455; codere_it:2.529; unibet:2.5142; casumo:2.5142; leovegas_se:2.5142; tabtouch:2.5142; leovegas:2.5142; grosvenor:2.5142; unibet_nl:2.5142; unibet_se:2.5142; sport888:2.4762; williamhill:2.4762; virginbet:2.4615; bovada:2.2815
Queens Park Rangers vs Wrexham AFC,2026-01-24 10:00:00,X2,1.6852,1.5718,,,,,0.00024893274664102705,35,0.017954612133446887,0.013666201606538258,betfair_ex_au,35,0.1134,2.91,0.66,Championship,Doble Chance,8.5,betfair_ex_au:1.6852; betfair_ex_uk:1.6735; betfair_ex_eu:1.6716; smarkets:1.6716; pinnacle:1.6358; betsson:1.6042; nordicbet:1.6042; fanduel:1.5984; draftkings:1.5984; leovegas_se:1.5746; codere_it:1.5734; unibet_uk:1.5734; ladbrokes_uk:1.5714; coral:1.5714; betmgm:1.5714; paddypower:1.56; skybet:1.56; winamax_de:1.56; marathonbet:1.559; tipico_de:1.55; grosvenor:1.5496; casumo:1.5496; unibet_nl:1.5496; unibet:1.5496; unibet_se:1.5496; betway:1.5484; tab:1.5484; bovada:1.535; betclic_fr:1.5334; sport888:1.5246; williamhill:1.5246; tabtouch:1.5246; leovegas:1.5246; winamax_fr:1.5213; virginbet:1.5116
Barrow vs Crawley Town,2026-01-24 10:00:00,1X,1.4484,1.3674,,,,,0.00026522334575621145,32,0.017198869265625177,0.013724783375171943,betfair_ex_eu,32,0.081,2.43,0.79,League 2,Doble Chance,8.3291,betfair_ex_eu:1.4484; betfair_ex_uk:1.4484; betfair_ex_au:1.4484; smarkets:1.4255; coral:1.4034; unibet_uk:1.3879; betmgm:1.3879; ladbrokes_uk:1.3879; pinnacle:1.3816; skybet:1.3696; draftkings:1.3696; betvictor:1.3696; betway:1.3554; paddypower:1.3554; pointsbetau:1.3554; betsson:1.3508; nordicbet:1.3508; codere_it:1.3504; bovada:1.3468; unibet:1.3467; leovegas:1.3467; casumo:1.3467; unibet_se:1.3467; grosvenor:1.3467; tabtouch:1.3467; unibet_nl:1.3467; leovegas_se:1.3467; marathonbet:1.3436; sport888:1.3378; williamhill:1.3378; virginbet:1.3357; tipico_de:1.3357
Barrow vs Crawley Town,2026-01-24 10:00:00,X2,1.7015,1.5826,,,,,0.00029231713059700755,32,0.019503497338886386,0.015080351781775265,betfair_ex_eu,32,0.1189,3.19,0.79,League 2,Doble Chance,8.3291,betfair_ex_eu:1.7015; betfair_ex_uk:1.7015; betfair_ex_au:1.7015; smarkets:1.6657; pinnacle:1.6448; draftkings:1.6154; betvictor:1.6154; betsson:1.5989; nordicbet:1.5989; coral:1.5969; unibet_uk:1.5859; marathonbet:1.5837; skybet:1.5799; tipico_de:1.5795; ladbrokes_uk:1.5769; unibet:1.5592; leovegas:1.5592; casumo:1.5592; unibet_se:1.5592; grosvenor:1.5592; tabtouch:1.5592; unibet_nl:1.5592; leovegas_se:1.5592; betmgm:1.5556; virginbet:1.5504; paddypower:1.5435; sport888:1.5379; williamhill:1.5379; codere_it:1.5355; pointsbetau:1.5293; bovada:1.5184; betway:1.5148
FC Lausanne-Sport vs Grasshopper Zürich,2026-01-24 12:00:00,1X,1.2887,1.2117,,,,,0.0005785826835933901,35,0.021928977203920928,0.016848504891585275,betfair_ex_uk,35,0.077,2.73,0.85,Swiss Superleague,Doble Chance,8.3176,betfair_ex_uk:1.2887; betfair_ex_eu:1.2887; betfair_ex_au:1.2887; smarkets:1.2786; pinnacle:1.2576; draftkings:1.2479; codere_it:1.2334; betmgm:1.2307; unibet_uk:1.222; pointsbetau:1.2188; marathonbet:1.2164; winamax_de:1.2119; tipico_de:1.2109; betway:1.2106; betsson:1.2042; nordicbet:1.2042; fanduel:1.2017; bovada:1.2; sport888:1.1981; williamhill:1.1981; unibet:1.193; unibet_se:1.193; tabtouch:1.193; leovegas:1.193; leovegas_se:1.193; unibet_nl:1.193; casumo:1.193; grosvenor:1.193; virginbet:1.193; ladbrokes_uk:1.1897; coral:1.1897; paddypower:1.1769; winamax_fr:1.1709; betclic_fr:1.1691; skybet:1.1647
FC Lausanne-Sport vs Grasshopper Zürich,2026-01-24 12:00:00,X2,2.0173,1.8613,,,,,0.0002739455680174939,35,0.01942896810919703,0.013897052799915075,betfair_ex_uk,35,0.156,3.67,0.85,Swiss Superleague,Doble Chance,8.3176,betfair_ex_uk:2.0173; betfair_ex_eu:2.0173; betfair_ex_au:1.995; smarkets:1.9811; tipico_de:1.9449; pinnacle:1.9371; fanduel:1.8882; codere_it:1.8808; draftkings:1.872; unibet_uk:1.872; unibet:1.8667; unibet_se:1.8667; tabtouch:1.8667; leovegas:1.8667; leovegas_se:1.8667; unibet_nl:1.8667; casumo:1.8667; grosvenor:1.8667; virginbet:1.8667; marathonbet:1.861; winamax_de:1.8584; bovada:1.8523; betmgm:1.8486; pointsbetau:1.8446; betsson:1.8306; nordicbet:1.8306; sport888:1.8164; williamhill:1.8164; paddypower:1.7944; betway:1.7832; betclic_fr:1.7816; skybet:1.7662; winamax_fr:1.7582; ladbrokes_uk:1.7486; coral:1.7486
Las Palmas vs Córdoba,2026-01-24 12:30:00,1X,1.2793,1.2219,,,,,0.00045363147677304137,33,0.01937647318466673,0.01500513026675418,betfair_ex_uk,33,0.0574,2.39,0.9,La Liga 2,Doble Chance,7.8778,betfair_ex_uk:1.2793; betfair_ex_eu:1.2793; betfair_ex_au:1.2752; smarkets:1.2687; pinnacle:1.258; unibet:1.253; unibet_se:1.253; unibet_nl:1.253; draftkings:1.2458; winamax_de:1.2271; betway:1.223; nordicbet:1.2205; betsson:1.2205; marathonbet:1.2205; casumo:1.2193; grosvenor:1.2193; tabtouch:1.2193; leovegas_se:1.2155; virginbet:1.2155; leovegas:1.2117; fanduel:1.2117; codere_it:1.2098; pointsbetau:1.2098; betmgm:1.2098; bovada:1.2039; williamhill:1.203; coral:1.1961; ladbrokes_uk:1.1961; tipico_de:1.1936; winamax_fr:1.183; skybet:1.1818; betclic_fr:1.1787; paddypower:1.1664
